Results of experiments stored in: ./experiments/CartPole-v1_15

Episode: 1 (908), exploration: 0.9991603023395271, score: 46.0
Scores: (min: 9.0, avg: 19.85, max: 64.0)

Episode: 226 (1133), exploration: 0.8731847345501329, score: 19.0
Scores: (min: 9.0, avg: 19.91, max: 64.0)

Episode: 227 (1134), exploration: 0.8726609494329168, score: 17.0
Scores: (min: 9.0, avg: 19.88, max: 64.0)

Episode: 228 (1135), exploration: 0.8718235466939228, score: 32.0
Scores: (min: 9.0, avg: 20.07, max: 64.0)

Episode: 229 (1136), exploration: 0.8708824290902958, score: 36.0
Scores: (min: 9.0, avg: 20.24, max: 64.0)

Episode: 230 (1137), exploration: 0.8705689490364393, score: 15.0
Scores: (min: 9.0, avg: 20.25, max: 64.0)

Episode: 231 (1138), exploration: 0.8702555818218606, score: 12.0
Scores: (min: 9.0, avg: 19.97, max: 64.0)

Episode: 232 (1139), exploration: 0.8697335537745342, score: 20.0
Scores: (min: 9.0, avg: 19.86, max: 64.0)

Episode: 233 (1140), exploration: 0.869420487266162, score: 10.0
Scores: (min: 9.0, avg: 19.77, max: 64.0)

Episode: 234 (1141), exploration: 0.8688989601553296, score: 19.0
Scores: (min: 9.0, avg: 19.81, max: 64.0)

Episode: 235 (1142), exploration: 0.8685861940646074, score: 12.0
Scores: (min: 9.0, avg: 19.69, max: 64.0)

Episode: 236 (1143), exploration: 0.8683777458856731, score: 10.0
Scores: (min: 9.0, avg: 19.66, max: 64.0)

Episode: 237 (1144), exploration: 0.8678568442695324, score: 19.0
Scores: (min: 9.0, avg: 19.74, max: 64.0)

Episode: 238 (1145), exploration: 0.8674403479611159, score: 16.0
Scores: (min: 9.0, avg: 19.77, max: 64.0)

Episode: 239 (1146), exploration: 0.8672321747687461, score: 9.0
Scores: (min: 9.0, avg: 19.72, max: 64.0)

Episode: 240 (1147), exploration: 0.8666079548950933, score: 24.0
Scores: (min: 9.0, avg: 19.86, max: 64.0)

Episode: 241 (1148), exploration: 0.8659841843249397, score: 25.0
Scores: (min: 9.0, avg: 19.89, max: 64.0)

Episode: 242 (1149), exploration: 0.8656724674276032, score: 12.0
Scores: (min: 9.0, avg: 19.87, max: 64.0)

Episode: 243 (1150), exploration: 0.8649455642819683, score: 25.0
Scores: (min: 9.0, avg: 19.69, max: 64.0)

Episode: 244 (1151), exploration: 0.8639081899102382, score: 42.0
Scores: (min: 9.0, avg: 19.89, max: 64.0)

Episode: 245 (1152), exploration: 0.8633899693841439, score: 21.0
Scores: (min: 9.0, avg: 19.9, max: 64.0)

Episode: 246 (1153), exploration: 0.8629756167897652, score: 16.0
Scores: (min: 9.0, avg: 19.92, max: 64.0)

Episode: 247 (1154), exploration: 0.8624579556732688, score: 19.0
Scores: (min: 9.0, avg: 19.93, max: 64.0)

Episode: 248 (1155), exploration: 0.8621475080659198, score: 12.0
Scores: (min: 9.0, avg: 19.83, max: 64.0)

Episode: 249 (1156), exploration: 0.8618371722062986, score: 13.0
Scores: (min: 9.0, avg: 19.79, max: 64.0)

Episode: 250 (1157), exploration: 0.8614235648204144, score: 15.0
Scores: (min: 9.0, avg: 19.8, max: 64.0)

Episode: 251 (1158), exploration: 0.8610101559303426, score: 15.0
Scores: (min: 9.0, avg: 19.4, max: 64.0)

Episode: 252 (1159), exploration: 0.8607002294683586, score: 12.0
Scores: (min: 9.0, avg: 19.34, max: 64.0)

Episode: 253 (1160), exploration: 0.8600807111846478, score: 26.0
Scores: (min: 9.0, avg: 19.51, max: 64.0)

Episode: 254 (1161), exploration: 0.8595647865946981, score: 18.0
Scores: (min: 9.0, avg: 19.38, max: 64.0)

Episode: 255 (1162), exploration: 0.8592553804032376, score: 11.0
Scores: (min: 9.0, avg: 19.23, max: 64.0)

Episode: 256 (1163), exploration: 0.8588430120543699, score: 18.0
Model Saved
Scores: (min: 9.0, avg: 19.25, max: 64.0)

Episode: 257 (1164), exploration: 0.8585338656705643, score: 11.0
Scores: (min: 9.0, avg: 19.2, max: 64.0)

Episode: 258 (1165), exploration: 0.8572983925282924, score: 47.0
Scores: (min: 9.0, avg: 19.51, max: 64.0)

Episode: 259 (1166), exploration: 0.8567841369289306, score: 21.0
Scores: (min: 9.0, avg: 19.56, max: 64.0)

Episode: 260 (1167), exploration: 0.8562701898088847, score: 22.0
Scores: (min: 9.0, avg: 19.14, max: 50.0)

Episode: 261 (1168), exploration: 0.8558592540936025, score: 14.0
Scores: (min: 9.0, avg: 19.05, max: 50.0)

Episode: 262 (1169), exploration: 0.8554485155919616, score: 15.0
Scores: (min: 9.0, avg: 19.1, max: 50.0)

Episode: 263 (1170), exploration: 0.8550379742093165, score: 18.0
Scores: (min: 9.0, avg: 19.13, max: 50.0)

Episode: 264 (1171), exploration: 0.8547301974747641, score: 13.0
Scores: (min: 9.0, avg: 19.04, max: 50.0)

Episode: 265 (1172), exploration: 0.8543200008227575, score: 16.0
Scores: (min: 9.0, avg: 19.05, max: 50.0)

Episode: 266 (1173), exploration: 0.8539100010297056, score: 13.0
Scores: (min: 9.0, avg: 19.05, max: 50.0)

Episode: 267 (1174), exploration: 0.8533977779773732, score: 22.0
Scores: (min: 9.0, avg: 19.1, max: 50.0)

Episode: 268 (1175), exploration: 0.8530905916426106, score: 13.0
Scores: (min: 9.0, avg: 19.12, max: 50.0)

Episode: 269 (1176), exploration: 0.8527835158816588, score: 12.0
Scores: (min: 9.0, avg: 18.94, max: 50.0)

Episode: 270 (1177), exploration: 0.8523742534686369, score: 16.0
Scores: (min: 9.0, avg: 18.92, max: 50.0)

Episode: 271 (1178), exploration: 0.8519651874662161, score: 15.0
Scores: (min: 9.0, avg: 18.9, max: 50.0)

Episode: 272 (1179), exploration: 0.8516585168021522, score: 10.0
Scores: (min: 9.0, avg: 18.79, max: 50.0)

Episode: 273 (1180), exploration: 0.8513519565262796, score: 14.0
Scores: (min: 9.0, avg: 18.76, max: 50.0)

Episode: 274 (1181), exploration: 0.850739166980183, score: 22.0
Scores: (min: 9.0, avg: 18.85, max: 50.0)

Episode: 275 (1182), exploration: 0.8503308856780164, score: 19.0
Scores: (min: 9.0, avg: 18.93, max: 50.0)

Episode: 276 (1183), exploration: 0.8495149107989058, score: 31.0
Scores: (min: 9.0, avg: 19.02, max: 50.0)

Episode: 277 (1184), exploration: 0.8491072170339389, score: 15.0
Scores: (min: 9.0, avg: 19.03, max: 50.0)

Episode: 278 (1185), exploration: 0.8489034435289946, score: 10.0
Scores: (min: 9.0, avg: 18.97, max: 50.0)

Episode: 279 (1186), exploration: 0.8484960432154908, score: 14.0
Scores: (min: 9.0, avg: 18.68, max: 50.0)

Episode: 280 (1187), exploration: 0.8476818290455137, score: 31.0
Scores: (min: 9.0, avg: 18.87, max: 50.0)

Episode: 281 (1188), exploration: 0.8472750150014229, score: 16.0
Scores: (min: 9.0, avg: 18.73, max: 50.0)

Episode: 282 (1189), exploration: 0.8467667719853841, score: 21.0
Scores: (min: 9.0, avg: 18.82, max: 50.0)

Episode: 283 (1190), exploration: 0.8464619725263306, score: 11.0
Scores: (min: 9.0, avg: 18.71, max: 50.0)

Episode: 284 (1191), exploration: 0.8460557439079818, score: 18.0
Scores: (min: 9.0, avg: 18.71, max: 50.0)

Episode: 285 (1192), exploration: 0.8456497102442745, score: 16.0
Scores: (min: 9.0, avg: 18.63, max: 50.0)

Episode: 286 (1193), exploration: 0.8449396201610028, score: 28.0
Scores: (min: 9.0, avg: 18.71, max: 50.0)

Episode: 287 (1194), exploration: 0.8442301263387129, score: 27.0
Scores: (min: 9.0, avg: 18.86, max: 50.0)

Episode: 288 (1195), exploration: 0.8437237098174603, score: 19.0
Scores: (min: 9.0, avg: 18.9, max: 50.0)

Episode: 289 (1196), exploration: 0.8432175970732053, score: 23.0
Scores: (min: 9.0, avg: 18.97, max: 50.0)

Episode: 290 (1197), exploration: 0.8428129254747824, score: 13.0
Scores: (min: 9.0, avg: 18.85, max: 50.0)

Episode: 291 (1198), exploration: 0.8426106625091745, score: 11.0
Scores: (min: 9.0, avg: 18.78, max: 50.0)

Episode: 292 (1199), exploration: 0.8418020959322593, score: 30.0
Scores: (min: 9.0, avg: 18.96, max: 50.0)

Episode: 293 (1200), exploration: 0.8414990835421196, score: 11.0
Scores: (min: 9.0, avg: 18.85, max: 50.0)

Episode: 294 (1201), exploration: 0.8410952366817238, score: 17.0
Scores: (min: 9.0, avg: 18.81, max: 50.0)

Episode: 295 (1202), exploration: 0.8404898297588184, score: 23.0
Scores: (min: 9.0, avg: 18.86, max: 50.0)

Episode: 296 (1203), exploration: 0.8396832983264287, score: 32.0
Scores: (min: 9.0, avg: 19.09, max: 50.0)

Episode: 297 (1204), exploration: 0.8394817864262698, score: 9.0
Scores: (min: 9.0, avg: 19.05, max: 50.0)

Episode: 298 (1205), exploration: 0.8387768755341982, score: 29.0
Scores: (min: 9.0, avg: 19.19, max: 50.0)

Episode: 299 (1206), exploration: 0.8383743350984664, score: 15.0
Scores: (min: 9.0, avg: 18.84, max: 47.0)

Episode: 300 (1207), exploration: 0.8379719878473669, score: 18.0
Scores: (min: 9.0, avg: 18.92, max: 47.0)

Episode: 301 (1208), exploration: 0.8373688289891086, score: 21.0
Scores: (min: 9.0, avg: 18.94, max: 47.0)

Episode: 302 (1209), exploration: 0.8369669642940728, score: 18.0
Scores: (min: 9.0, avg: 18.88, max: 47.0)

Episode: 303 (1210), exploration: 0.8361638133924509, score: 33.0
Scores: (min: 9.0, avg: 19.0, max: 47.0)

Episode: 304 (1211), exploration: 0.8355619560292967, score: 22.0
Scores: (min: 9.0, avg: 19.09, max: 47.0)

Episode: 305 (1212), exploration: 0.8352611898199588, score: 11.0
Scores: (min: 9.0, avg: 19.01, max: 47.0)

Episode: 306 (1213), exploration: 0.8346599821508414, score: 27.0
Scores: (min: 9.0, avg: 18.81, max: 47.0)

Episode: 307 (1214), exploration: 0.8342594174682624, score: 13.0
Scores: (min: 9.0, avg: 18.71, max: 47.0)

Episode: 308 (1215), exploration: 0.833859045022125, score: 17.0
Scores: (min: 9.0, avg: 18.71, max: 47.0)

Episode: 309 (1216), exploration: 0.8334588647201724, score: 17.0
Scores: (min: 9.0, avg: 18.76, max: 47.0)

Episode: 310 (1217), exploration: 0.8329589094050155, score: 18.0
Scores: (min: 9.0, avg: 18.73, max: 47.0)

Episode: 311 (1218), exploration: 0.8326590801800151, score: 12.0
Scores: (min: 9.0, avg: 18.51, max: 47.0)

Episode: 312 (1219), exploration: 0.8322594757575181, score: 17.0
Scores: (min: 9.0, avg: 18.55, max: 47.0)

Episode: 313 (1220), exploration: 0.8314608421472877, score: 32.0
Scores: (min: 9.0, avg: 18.62, max: 47.0)

Episode: 314 (1221), exploration: 0.8311615521617863, score: 11.0
Scores: (min: 9.0, avg: 18.64, max: 47.0)

Episode: 315 (1222), exploration: 0.8306629749033911, score: 23.0
Scores: (min: 9.0, avg: 18.74, max: 47.0)

Episode: 316 (1223), exploration: 0.829766289385631, score: 34.0
Scores: (min: 9.0, avg: 18.9, max: 47.0)

Episode: 317 (1224), exploration: 0.8292685490840077, score: 21.0
Scores: (min: 9.0, avg: 18.81, max: 47.0)

Episode: 318 (1225), exploration: 0.8285722142234381, score: 28.0
Scores: (min: 9.0, avg: 18.9, max: 47.0)

Episode: 319 (1226), exploration: 0.8281745711435232, score: 16.0
Scores: (min: 9.0, avg: 18.93, max: 47.0)

Episode: 320 (1227), exploration: 0.827777118897933, score: 16.0
Model Saved
Scores: (min: 9.0, avg: 18.9, max: 47.0)

Episode: 321 (1228), exploration: 0.8272805718121962, score: 21.0
Scores: (min: 9.0, avg: 18.94, max: 47.0)

Episode: 322 (1229), exploration: 0.8267843225832165, score: 17.0
Scores: (min: 9.0, avg: 18.94, max: 47.0)

Episode: 323 (1230), exploration: 0.8264867159427407, score: 13.0
Scores: (min: 9.0, avg: 18.92, max: 47.0)

Episode: 324 (1231), exploration: 0.8261892164277992, score: 12.0
Scores: (min: 9.0, avg: 18.86, max: 47.0)

Episode: 325 (1232), exploration: 0.825693621854914, score: 19.0
Scores: (min: 9.0, avg: 18.8, max: 47.0)

Episode: 326 (1233), exploration: 0.8251983245674154, score: 20.0
Scores: (min: 9.0, avg: 18.81, max: 47.0)

Episode: 327 (1234), exploration: 0.824703324386975, score: 20.0
Scores: (min: 9.0, avg: 18.84, max: 47.0)

Episode: 328 (1235), exploration: 0.8240108229349031, score: 31.0
Scores: (min: 9.0, avg: 18.83, max: 47.0)

Episode: 329 (1236), exploration: 0.8233189029746805, score: 26.0
Scores: (min: 9.0, avg: 18.73, max: 47.0)

Episode: 330 (1237), exploration: 0.8226275640180295, score: 29.0
Scores: (min: 9.0, avg: 18.87, max: 47.0)

Episode: 331 (1238), exploration: 0.8221341059237737, score: 20.0
Scores: (min: 9.0, avg: 18.95, max: 47.0)

Episode: 332 (1239), exploration: 0.8217395525796345, score: 16.0
Scores: (min: 9.0, avg: 18.91, max: 47.0)

Episode: 333 (1240), exploration: 0.8211480775691239, score: 25.0
Scores: (min: 9.0, avg: 19.06, max: 47.0)

Episode: 334 (1241), exploration: 0.8208524997333769, score: 10.0
Scores: (min: 9.0, avg: 18.97, max: 47.0)

Episode: 335 (1242), exploration: 0.8204585614494873, score: 15.0
Scores: (min: 9.0, avg: 19.0, max: 47.0)

Episode: 336 (1243), exploration: 0.8202616632093427, score: 11.0
Scores: (min: 9.0, avg: 19.01, max: 47.0)

Episode: 337 (1244), exploration: 0.8195728914097703, score: 27.0
Scores: (min: 9.0, avg: 19.09, max: 47.0)

Episode: 338 (1245), exploration: 0.8192778805729954, score: 13.0
Scores: (min: 9.0, avg: 19.06, max: 47.0)

Episode: 339 (1246), exploration: 0.8188846979702665, score: 15.0
Scores: (min: 9.0, avg: 19.12, max: 47.0)

Episode: 340 (1247), exploration: 0.8184917040612187, score: 17.0
Scores: (min: 9.0, avg: 19.05, max: 47.0)

Episode: 341 (1248), exploration: 0.8180007268874445, score: 17.0
Scores: (min: 9.0, avg: 18.97, max: 47.0)

Episode: 342 (1249), exploration: 0.8175100442292825, score: 20.0
Scores: (min: 9.0, avg: 19.05, max: 47.0)

Episode: 343 (1250), exploration: 0.8172157759283812, score: 12.0
Scores: (min: 9.0, avg: 18.92, max: 47.0)

Episode: 344 (1251), exploration: 0.8167255641277752, score: 21.0
Scores: (min: 9.0, avg: 18.71, max: 47.0)

Episode: 345 (1252), exploration: 0.8165295617532327, score: 9.0
Scores: (min: 9.0, avg: 18.59, max: 47.0)

Episode: 346 (1253), exploration: 0.8161376981061015, score: 17.0
Scores: (min: 9.0, avg: 18.6, max: 47.0)

Episode: 347 (1254), exploration: 0.8156481329969643, score: 18.0
Scores: (min: 9.0, avg: 18.59, max: 47.0)

Episode: 348 (1255), exploration: 0.8153545349036753, score: 14.0
Scores: (min: 9.0, avg: 18.61, max: 47.0)

Episode: 349 (1256), exploration: 0.8148654395796976, score: 17.0
Scores: (min: 9.0, avg: 18.65, max: 47.0)

Episode: 350 (1257), exploration: 0.8142789124459759, score: 24.0
Scores: (min: 9.0, avg: 18.74, max: 47.0)

Episode: 351 (1258), exploration: 0.8137904623406018, score: 20.0
Scores: (min: 9.0, avg: 18.79, max: 47.0)

Episode: 352 (1259), exploration: 0.8133999132245496, score: 17.0
Scores: (min: 9.0, avg: 18.84, max: 47.0)

Episode: 353 (1260), exploration: 0.8130095515383323, score: 15.0
Scores: (min: 9.0, avg: 18.73, max: 47.0)

Episode: 354 (1261), exploration: 0.8126193771919997, score: 18.0
Scores: (min: 9.0, avg: 18.73, max: 47.0)

Episode: 355 (1262), exploration: 0.8123268693199635, score: 13.0
Scores: (min: 9.0, avg: 18.75, max: 47.0)

Episode: 356 (1263), exploration: 0.8120344667381253, score: 9.0
Scores: (min: 9.0, avg: 18.66, max: 47.0)

Episode: 357 (1264), exploration: 0.8118395901594045, score: 9.0
Scores: (min: 9.0, avg: 18.64, max: 47.0)

Episode: 358 (1265), exploration: 0.8111578903548685, score: 27.0
Scores: (min: 9.0, avg: 18.44, max: 34.0)

Episode: 359 (1266), exploration: 0.8100878041454274, score: 44.0
Scores: (min: 9.0, avg: 18.67, max: 44.0)

Episode: 360 (1267), exploration: 0.8098933947376968, score: 10.0
Scores: (min: 9.0, avg: 18.55, max: 44.0)

Episode: 361 (1268), exploration: 0.8096990319854247, score: 9.0
Scores: (min: 9.0, avg: 18.5, max: 44.0)

Episode: 362 (1269), exploration: 0.8092133291489033, score: 19.0
Scores: (min: 9.0, avg: 18.54, max: 44.0)

Episode: 363 (1270), exploration: 0.8089220473070273, score: 11.0
Scores: (min: 9.0, avg: 18.47, max: 44.0)

Episode: 364 (1271), exploration: 0.8086308703140314, score: 14.0
Scores: (min: 9.0, avg: 18.48, max: 44.0)

Episode: 365 (1272), exploration: 0.8083397981321747, score: 10.0
Scores: (min: 9.0, avg: 18.42, max: 44.0)

Episode: 366 (1273), exploration: 0.8080488307237296, score: 12.0
Scores: (min: 9.0, avg: 18.41, max: 44.0)

Episode: 367 (1274), exploration: 0.8077579680509822, score: 12.0
Scores: (min: 9.0, avg: 18.31, max: 44.0)

Episode: 368 (1275), exploration: 0.807176556761793, score: 25.0
Scores: (min: 9.0, avg: 18.43, max: 44.0)

Episode: 369 (1276), exploration: 0.8068860080699912, score: 13.0
Scores: (min: 9.0, avg: 18.44, max: 44.0)

Episode: 370 (1277), exploration: 0.8064987724954916, score: 15.0
Scores: (min: 9.0, avg: 18.43, max: 44.0)

Episode: 371 (1278), exploration: 0.8061117227606133, score: 15.0
Scores: (min: 9.0, avg: 18.43, max: 44.0)

Episode: 372 (1279), exploration: 0.8059182675551595, score: 9.0
Scores: (min: 9.0, avg: 18.42, max: 44.0)

Episode: 373 (1280), exploration: 0.8042757716530934, score: 69.0
Scores: (min: 9.0, avg: 18.97, max: 69.0)

Episode: 374 (1281), exploration: 0.8038897887665675, score: 13.0
Scores: (min: 9.0, avg: 18.88, max: 69.0)

Episode: 375 (1282), exploration: 0.8036968667932765, score: 10.0
Scores: (min: 9.0, avg: 18.79, max: 69.0)

Episode: 376 (1283), exploration: 0.8028292906969583, score: 36.0
Scores: (min: 9.0, avg: 18.84, max: 69.0)

Episode: 377 (1284), exploration: 0.8024440019963255, score: 16.0
Scores: (min: 9.0, avg: 18.85, max: 69.0)

Episode: 378 (1285), exploration: 0.8020588982009828, score: 15.0
Scores: (min: 9.0, avg: 18.9, max: 69.0)

Episode: 379 (1286), exploration: 0.8017701916451888, score: 14.0
Scores: (min: 9.0, avg: 18.9, max: 69.0)

Episode: 380 (1287), exploration: 0.8013854112206019, score: 15.0
Scores: (min: 9.0, avg: 18.74, max: 69.0)

Episode: 381 (1288), exploration: 0.8010969470910274, score: 11.0
Scores: (min: 9.0, avg: 18.69, max: 69.0)

Episode: 382 (1289), exploration: 0.8008085867960785, score: 13.0
Scores: (min: 9.0, avg: 18.61, max: 69.0)

Episode: 383 (1290), exploration: 0.8004242678587431, score: 17.0
Scores: (min: 9.0, avg: 18.67, max: 69.0)

Episode: 384 (1291), exploration: 0.7999441285452918, score: 17.0
Model Saved
Scores: (min: 9.0, avg: 18.66, max: 69.0)

Episode: 385 (1292), exploration: 0.7996561832152197, score: 13.0
Scores: (min: 9.0, avg: 18.63, max: 69.0)

Episode: 386 (1293), exploration: 0.7993683415330274, score: 11.0
Scores: (min: 9.0, avg: 18.46, max: 69.0)

Episode: 387 (1294), exploration: 0.7991765046419637, score: 11.0
Scores: (min: 9.0, avg: 18.3, max: 69.0)

Episode: 388 (1295), exploration: 0.7986971138067862, score: 17.0
Scores: (min: 9.0, avg: 18.28, max: 69.0)

Episode: 389 (1296), exploration: 0.7980264497088962, score: 29.0
Scores: (min: 9.0, avg: 18.34, max: 69.0)

Episode: 390 (1297), exploration: 0.7977391946603647, score: 13.0
Scores: (min: 9.0, avg: 18.34, max: 69.0)

Episode: 391 (1298), exploration: 0.7974520430112416, score: 11.0
Scores: (min: 9.0, avg: 18.34, max: 69.0)

Episode: 392 (1299), exploration: 0.7965912080881976, score: 35.0
Scores: (min: 9.0, avg: 18.39, max: 69.0)

Episode: 393 (1300), exploration: 0.7963044696646496, score: 15.0
Scores: (min: 9.0, avg: 18.43, max: 69.0)

Episode: 394 (1301), exploration: 0.7958268016369352, score: 18.0
Scores: (min: 9.0, avg: 18.44, max: 69.0)

Episode: 395 (1302), exploration: 0.7954448735260845, score: 15.0
Scores: (min: 9.0, avg: 18.36, max: 69.0)

Episode: 396 (1303), exploration: 0.795063128707731, score: 18.0
Scores: (min: 9.0, avg: 18.22, max: 69.0)

Episode: 397 (1304), exploration: 0.7948723250057502, score: 9.0
Scores: (min: 9.0, avg: 18.22, max: 69.0)

Episode: 398 (1305), exploration: 0.7934427560429598, score: 57.0
Scores: (min: 9.0, avg: 18.5, max: 69.0)

Episode: 399 (1306), exploration: 0.7932523412070852, score: 9.0
Scores: (min: 9.0, avg: 18.44, max: 69.0)

Episode: 400 (1307), exploration: 0.7928716486148253, score: 18.0
Scores: (min: 9.0, avg: 18.44, max: 69.0)

Episode: 401 (1308), exploration: 0.792586249072009, score: 12.0
Scores: (min: 9.0, avg: 18.35, max: 69.0)

Episode: 402 (1309), exploration: 0.7921108114412907, score: 17.0
Scores: (min: 9.0, avg: 18.34, max: 69.0)

Episode: 403 (1310), exploration: 0.7918256857669901, score: 13.0
Scores: (min: 9.0, avg: 18.14, max: 69.0)

Episode: 404 (1311), exploration: 0.7913507043647466, score: 22.0
Scores: (min: 9.0, avg: 18.14, max: 69.0)

Episode: 405 (1312), exploration: 0.7907811027620095, score: 24.0
Scores: (min: 9.0, avg: 18.27, max: 69.0)

Episode: 406 (1313), exploration: 0.7904015961507054, score: 15.0
Scores: (min: 9.0, avg: 18.15, max: 69.0)
